coupled_FoFo_375_CCE.log @ arthur-ltf
2018-06-21T05:32:55

c0 = 3.344140e-02 (approx 0.74 wt.%)
T_C = 375.0 [oC]
total_time = 1000.0 [s]; n_time = 25400

mart: structure = bcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = -1.16 um; zn = -0.66 um; n = 50
aus1: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-fcc.txt
      z0 = -0.66 um; zn = -0.33 um; n = 100
fer1: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = -0.33 um; zn = -0.33 um; n = 10
aus2: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-fcc.txt
      z0 = -0.33 um; zn = 0.00 um; n = 100
fer2: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = 0.00 um; zn = 0.00 um; n = 10
int1: type_int = 1 (fixed.fluxes)
int2: type_int = 3 (mobile.mmode)
int4: type_int = 3 (mobile.mmode)
int4: type_int = 3 (mobile.mmode)

15220: t=491.000, cavg*=0.993549, r_mart=163.019, r_aus1=2.1668, r_fer1=0, r_aus2=13.0286, r_fer2=0
15240: t=492.000, cavg*=0.993549, r_mart=163.019, r_aus1=2.16666, r_fer1=0, r_aus2=13.0284, r_fer2=0
15260: t=493.000, cavg*=0.993549, r_mart=163.019, r_aus1=2.16652, r_fer1=0, r_aus2=13.0283, r_fer2=0
15280: t=494.000, cavg*=0.99355, r_mart=163.019, r_aus1=2.16639, r_fer1=0, r_aus2=13.0281, r_fer2=0
15300: t=495.000, cavg*=0.99355, r_mart=163.019, r_aus1=2.16625, r_fer1=0, r_aus2=13.028, r_fer2=0
15320: t=496.000, cavg*=0.99355, r_mart=163.019, r_aus1=2.16612, r_fer1=0, r_aus2=13.0278, r_fer2=0
15340: t=497.000, cavg*=0.99355, r_mart=163.019, r_aus1=2.16598, r_fer1=0, r_aus2=13.0277, r_fer2=0
15360: t=498.000, cavg*=0.993551, r_mart=163.019, r_aus1=2.16585, r_fer1=0, r_aus2=13.0275, r_fer2=0
15380: t=499.000, cavg*=0.993551, r_mart=163.019, r_aus1=2.16572, r_fer1=0, r_aus2=13.0274, r_fer2=0
15400: t=500.000, cavg*=0.993551, r_mart=163.019, r_aus1=2.16559, r_fer1=0, r_aus2=13.0272, r_fer2=0
15420: t=501.000, cavg*=0.993552, r_mart=163.019, r_aus1=2.16546, r_fer1=0, r_aus2=13.0271, r_fer2=0
15440: t=502.000, cavg*=0.993552, r_mart=163.019, r_aus1=2.16533, r_fer1=0, r_aus2=13.0269, r_fer2=0
15460: t=503.000, cavg*=0.993552, r_mart=163.019, r_aus1=2.16521, r_fer1=0, r_aus2=13.0268, r_fer2=0
15480: t=504.000, cavg*=0.993552, r_mart=163.019, r_aus1=2.16508, r_fer1=0, r_aus2=13.0267, r_fer2=0
15500: t=505.000, cavg*=0.993552, r_mart=163.019, r_aus1=2.16496, r_fer1=0, r_aus2=13.0265, r_fer2=0
15520: t=506.000, cavg*=0.993553, r_mart=163.019, r_aus1=2.16484, r_fer1=0, r_aus2=13.0264, r_fer2=0
15540: t=507.000, cavg*=0.993553, r_mart=163.019, r_aus1=2.16472, r_fer1=0, r_aus2=13.0263, r_fer2=0
15560: t=508.000, cavg*=0.993553, r_mart=163.019, r_aus1=2.1646, r_fer1=0, r_aus2=13.0261, r_fer2=0
15580: t=509.000, cavg*=0.993553, r_mart=163.019, r_aus1=2.16448, r_fer1=0, r_aus2=13.026, r_fer2=0
15600: t=510.000, cavg*=0.993554, r_mart=163.019, r_aus1=2.16436, r_fer1=0, r_aus2=13.0259, r_fer2=0
15620: t=511.000, cavg*=0.993554, r_mart=163.019, r_aus1=2.16425, r_fer1=0, r_aus2=13.0257, r_fer2=0
15640: t=512.000, cavg*=0.993554, r_mart=163.019, r_aus1=2.16413, r_fer1=0, r_aus2=13.0256, r_fer2=0
15660: t=513.000, cavg*=0.993554, r_mart=163.019, r_aus1=2.16402, r_fer1=0, r_aus2=13.0255, r_fer2=0
15680: t=514.000, cavg*=0.993555, r_mart=163.019, r_aus1=2.16391, r_fer1=0, r_aus2=13.0254, r_fer2=0
15700: t=515.000, cavg*=0.993555, r_mart=163.019, r_aus1=2.1638, r_fer1=0, r_aus2=13.0253, r_fer2=0
15720: t=516.000, cavg*=0.993555, r_mart=163.019, r_aus1=2.16369, r_fer1=0, r_aus2=13.0251, r_fer2=0
15740: t=517.000, cavg*=0.993555, r_mart=163.019, r_aus1=2.16358, r_fer1=0, r_aus2=13.025, r_fer2=0
15760: t=518.000, cavg*=0.993555, r_mart=163.019, r_aus1=2.16347, r_fer1=0, r_aus2=13.0249, r_fer2=0
15780: t=519.000, cavg*=0.993556, r_mart=163.019, r_aus1=2.16336, r_fer1=0, r_aus2=13.0248, r_fer2=0
15800: t=520.000, cavg*=0.993556, r_mart=163.019, r_aus1=2.16326, r_fer1=0, r_aus2=13.0247, r_fer2=0
15820: t=521.000, cavg*=0.993556, r_mart=163.019, r_aus1=2.16315, r_fer1=0, r_aus2=13.0245, r_fer2=0
15840: t=522.000, cavg*=0.993556, r_mart=163.019, r_aus1=2.16305, r_fer1=0, r_aus2=13.0244, r_fer2=0
15860: t=523.000, cavg*=0.993556, r_mart=163.019, r_aus1=2.16295, r_fer1=0, r_aus2=13.0243, r_fer2=0
15880: t=524.000, cavg*=0.993557, r_mart=163.019, r_aus1=2.16285, r_fer1=0, r_aus2=13.0242, r_fer2=0
15900: t=525.000, cavg*=0.993557, r_mart=163.019, r_aus1=2.16274, r_fer1=0, r_aus2=13.0241, r_fer2=0
15920: t=526.000, cavg*=0.993557, r_mart=163.019, r_aus1=2.16265, r_fer1=0, r_aus2=13.024, r_fer2=0
15940: t=527.000, cavg*=0.993557, r_mart=163.019, r_aus1=2.16255, r_fer1=0, r_aus2=13.0239, r_fer2=0
15960: t=528.000, cavg*=0.993557, r_mart=163.019, r_aus1=2.16245, r_fer1=0, r_aus2=13.0238, r_fer2=0
15980: t=529.000, cavg*=0.993558, r_mart=163.019, r_aus1=2.16235, r_fer1=0, r_aus2=13.0237, r_fer2=0
16000: t=530.000, cavg*=0.993558, r_mart=163.019, r_aus1=2.16226, r_fer1=0, r_aus2=13.0235, r_fer2=0
16020: t=531.000, cavg*=0.993558, r_mart=163.019, r_aus1=2.16216, r_fer1=0, r_aus2=13.0234, r_fer2=0
16040: t=532.000, cavg*=0.993558, r_mart=163.019, r_aus1=2.16207, r_fer1=0, r_aus2=13.0233, r_fer2=0
16060: t=533.000, cavg*=0.993558, r_mart=163.019, r_aus1=2.16198, r_fer1=0, r_aus2=13.0232, r_fer2=0
16080: t=534.000, cavg*=0.993559, r_mart=163.019, r_aus1=2.16189, r_fer1=0, r_aus2=13.0231, r_fer2=0
16100: t=535.000, cavg*=0.993559, r_mart=163.019, r_aus1=2.1618, r_fer1=0, r_aus2=13.023, r_fer2=0
16120: t=536.000, cavg*=0.993559, r_mart=163.019, r_aus1=2.16171, r_fer1=0, r_aus2=13.0229, r_fer2=0
16140: t=537.000, cavg*=0.993559, r_mart=163.019, r_aus1=2.16162, r_fer1=0, r_aus2=13.0228, r_fer2=0
16160: t=538.000, cavg*=0.993559, r_mart=163.019, r_aus1=2.16153, r_fer1=0, r_aus2=13.0227, r_fer2=0
16180: t=539.000, cavg*=0.993559, r_mart=163.019, r_aus1=2.16144, r_fer1=0, r_aus2=13.0226, r_fer2=0
16200: t=540.000, cavg*=0.99356, r_mart=163.019, r_aus1=2.16136, r_fer1=0, r_aus2=13.0225, r_fer2=0
16220: t=541.000, cavg*=0.99356, r_mart=163.019, r_aus1=2.16127, r_fer1=0, r_aus2=13.0224, r_fer2=0
16240: t=542.000, cavg*=0.99356, r_mart=163.019, r_aus1=2.16119, r_fer1=0, r_aus2=13.0224, r_fer2=0
16260: t=543.000, cavg*=0.99356, r_mart=163.019, r_aus1=2.1611, r_fer1=0, r_aus2=13.0223, r_fer2=0
16280: t=544.000, cavg*=0.99356, r_mart=163.019, r_aus1=2.16102, r_fer1=0, r_aus2=13.0222, r_fer2=0
16300: t=545.000, cavg*=0.99356, r_mart=163.019, r_aus1=2.16094, r_fer1=0, r_aus2=13.0221, r_fer2=0
16320: t=546.000, cavg*=0.993561, r_mart=163.019, r_aus1=2.16086, r_fer1=0, r_aus2=13.022, r_fer2=0
16340: t=547.000, cavg*=0.993561, r_mart=163.019, r_aus1=2.16078, r_fer1=0, r_aus2=13.0219, r_fer2=0
16360: t=548.000, cavg*=0.993561, r_mart=163.019, r_aus1=2.1607, r_fer1=0, r_aus2=13.0218, r_fer2=0
16380: t=549.000, cavg*=0.993561, r_mart=163.019, r_aus1=2.16062, r_fer1=0, r_aus2=13.0217, r_fer2=0
16400: t=550.000, cavg*=0.993561, r_mart=163.019, r_aus1=2.16054, r_fer1=0, r_aus2=13.0216, r_fer2=0
16420: t=551.000, cavg*=0.993561, r_mart=163.019, r_aus1=2.16046, r_fer1=0, r_aus2=13.0216, r_fer2=0
16440: t=552.000, cavg*=0.993562, r_mart=163.019, r_aus1=2.16039, r_fer1=0, r_aus2=13.0215, r_fer2=0
16460: t=553.000, cavg*=0.993562, r_mart=163.019, r_aus1=2.16031, r_fer1=0, r_aus2=13.0214, r_fer2=0
16480: t=554.000, cavg*=0.993562, r_mart=163.019, r_aus1=2.16024, r_fer1=0, r_aus2=13.0213, r_fer2=0
16500: t=555.000, cavg*=0.993562, r_mart=163.019, r_aus1=2.16016, r_fer1=0, r_aus2=13.0212, r_fer2=0
16520: t=556.000, cavg*=0.993562, r_mart=163.019, r_aus1=2.16009, r_fer1=0, r_aus2=13.0211, r_fer2=0
16540: t=557.000, cavg*=0.993562, r_mart=163.019, r_aus1=2.16002, r_fer1=0, r_aus2=13.0211, r_fer2=0
16560: t=558.000, cavg*=0.993562, r_mart=163.019, r_aus1=2.15995, r_fer1=0, r_aus2=13.021, r_fer2=0
16580: t=559.000, cavg*=0.993563, r_mart=163.019, r_aus1=2.15987, r_fer1=0, r_aus2=13.0209, r_fer2=0
16600: t=560.000, cavg*=0.993563, r_mart=163.019, r_aus1=2.1598, r_fer1=0, r_aus2=13.0208, r_fer2=0
16620: t=561.000, cavg*=0.993563, r_mart=163.019, r_aus1=2.15973, r_fer1=0, r_aus2=13.0207, r_fer2=0
16640: t=562.000, cavg*=0.993563, r_mart=163.019, r_aus1=2.15967, r_fer1=0, r_aus2=13.0207, r_fer2=0
16660: t=563.000, cavg*=0.993563, r_mart=163.019, r_aus1=2.1596, r_fer1=0, r_aus2=13.0206, r_fer2=0
16680: t=564.000, cavg*=0.993563, r_mart=163.019, r_aus1=2.15953, r_fer1=0, r_aus2=13.0205, r_fer2=0
16700: t=565.000, cavg*=0.993563, r_mart=163.019, r_aus1=2.15946, r_fer1=0, r_aus2=13.0204, r_fer2=0
16720: t=566.000, cavg*=0.993563, r_mart=163.019, r_aus1=2.1594, r_fer1=0, r_aus2=13.0204, r_fer2=0
16740: t=567.000, cavg*=0.993564, r_mart=163.019, r_aus1=2.15933, r_fer1=0, r_aus2=13.0203, r_fer2=0
16760: t=568.000, cavg*=0.993564, r_mart=163.019, r_aus1=2.15927, r_fer1=0, r_aus2=13.0202, r_fer2=0
16780: t=569.000, cavg*=0.993564, r_mart=163.019, r_aus1=2.1592, r_fer1=0, r_aus2=13.0201, r_fer2=0
16800: t=570.000, cavg*=0.993564, r_mart=163.019, r_aus1=2.15914, r_fer1=0, r_aus2=13.0201, r_fer2=0
16820: t=571.000, cavg*=0.993564, r_mart=163.019, r_aus1=2.15908, r_fer1=0, r_aus2=13.02, r_fer2=0
16840: t=572.000, cavg*=0.993564, r_mart=163.019, r_aus1=2.15901, r_fer1=0, r_aus2=13.0199, r_fer2=0
16860: t=573.000, cavg*=0.993564, r_mart=163.019, r_aus1=2.15895, r_fer1=0, r_aus2=13.0199, r_fer2=0
16880: t=574.000, cavg*=0.993564, r_mart=163.019, r_aus1=2.15889, r_fer1=0, r_aus2=13.0198, r_fer2=0
16900: t=575.000, cavg*=0.993565, r_mart=163.019, r_aus1=2.15883, r_fer1=0, r_aus2=13.0197, r_fer2=0
16920: t=576.000, cavg*=0.993565, r_mart=163.019, r_aus1=2.15877, r_fer1=0, r_aus2=13.0197, r_fer2=0
16940: t=577.000, cavg*=0.993565, r_mart=163.019, r_aus1=2.15871, r_fer1=0, r_aus2=13.0196, r_fer2=0
16960: t=578.000, cavg*=0.993565, r_mart=163.019, r_aus1=2.15865, r_fer1=0, r_aus2=13.0195, r_fer2=0
16980: t=579.000, cavg*=0.993565, r_mart=163.019, r_aus1=2.1586, r_fer1=0, r_aus2=13.0195, r_fer2=0
17000: t=580.000, cavg*=0.993565, r_mart=163.019, r_aus1=2.15854, r_fer1=0, r_aus2=13.0194, r_fer2=0
17020: t=581.000, cavg*=0.993565, r_mart=163.019, r_aus1=2.15848, r_fer1=0, r_aus2=13.0193, r_fer2=0
17040: t=582.000, cavg*=0.993565, r_mart=163.019, r_aus1=2.15843, r_fer1=0, r_aus2=13.0193, r_fer2=0
17060: t=583.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.15837, r_fer1=0, r_aus2=13.0192, r_fer2=0
17080: t=584.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.15831, r_fer1=0, r_aus2=13.0191, r_fer2=0
17100: t=585.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.15826, r_fer1=0, r_aus2=13.0191, r_fer2=0
17120: t=586.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.15821, r_fer1=0, r_aus2=13.019, r_fer2=0
17140: t=587.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.15815, r_fer1=0, r_aus2=13.019, r_fer2=0
17160: t=588.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.1581, r_fer1=0, r_aus2=13.0189, r_fer2=0
17180: t=589.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.15805, r_fer1=0, r_aus2=13.0188, r_fer2=0
17200: t=590.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.158, r_fer1=0, r_aus2=13.0188, r_fer2=0
17220: t=591.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.15794, r_fer1=0, r_aus2=13.0187, r_fer2=0
17240: t=592.000, cavg*=0.993566, r_mart=163.019, r_aus1=2.15789, r_fer1=0, r_aus2=13.0187, r_fer2=0
17260: t=593.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.15784, r_fer1=0, r_aus2=13.0186, r_fer2=0
17280: t=594.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.15779, r_fer1=0, r_aus2=13.0186, r_fer2=0
17300: t=595.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.15774, r_fer1=0, r_aus2=13.0185, r_fer2=0
17320: t=596.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.15769, r_fer1=0, r_aus2=13.0185, r_fer2=0
17340: t=597.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.15765, r_fer1=0, r_aus2=13.0184, r_fer2=0
17360: t=598.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.1576, r_fer1=0, r_aus2=13.0183, r_fer2=0
17380: t=599.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.15755, r_fer1=0, r_aus2=13.0183, r_fer2=0
17400: t=600.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.1575, r_fer1=0, r_aus2=13.0182, r_fer2=0
17420: t=601.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.15746, r_fer1=0, r_aus2=13.0182, r_fer2=0
17440: t=602.000, cavg*=0.993567, r_mart=163.019, r_aus1=2.15741, r_fer1=0, r_aus2=13.0181, r_fer2=0
17460: t=603.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15737, r_fer1=0, r_aus2=13.0181, r_fer2=0
17480: t=604.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15732, r_fer1=0, r_aus2=13.018, r_fer2=0
17500: t=605.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15728, r_fer1=0, r_aus2=13.018, r_fer2=0
17520: t=606.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15723, r_fer1=0, r_aus2=13.0179, r_fer2=0
17540: t=607.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15719, r_fer1=0, r_aus2=13.0179, r_fer2=0
17560: t=608.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15715, r_fer1=0, r_aus2=13.0178, r_fer2=0
17580: t=609.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.1571, r_fer1=0, r_aus2=13.0178, r_fer2=0
17600: t=610.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15706, r_fer1=0, r_aus2=13.0177, r_fer2=0
17620: t=611.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15702, r_fer1=0, r_aus2=13.0177, r_fer2=0
17640: t=612.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15698, r_fer1=0, r_aus2=13.0176, r_fer2=0
17660: t=613.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.15694, r_fer1=0, r_aus2=13.0176, r_fer2=0
17680: t=614.000, cavg*=0.993568, r_mart=163.019, r_aus1=2.1569, r_fer1=0, r_aus2=13.0176, r_fer2=0
17700: t=615.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15686, r_fer1=0, r_aus2=13.0175, r_fer2=0
17720: t=616.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15682, r_fer1=0, r_aus2=13.0175, r_fer2=0
17740: t=617.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15678, r_fer1=0, r_aus2=13.0174, r_fer2=0
17760: t=618.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15674, r_fer1=0, r_aus2=13.0174, r_fer2=0
17780: t=619.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.1567, r_fer1=0, r_aus2=13.0173, r_fer2=0
17800: t=620.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15666, r_fer1=0, r_aus2=13.0173, r_fer2=0
17820: t=621.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15662, r_fer1=0, r_aus2=13.0172, r_fer2=0
17840: t=622.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15659, r_fer1=0, r_aus2=13.0172, r_fer2=0
17860: t=623.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15655, r_fer1=0, r_aus2=13.0172, r_fer2=0
17880: t=624.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15651, r_fer1=0, r_aus2=13.0171, r_fer2=0
17900: t=625.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15648, r_fer1=0, r_aus2=13.0171, r_fer2=0
17920: t=626.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.15644, r_fer1=0, r_aus2=13.017, r_fer2=0
17940: t=627.000, cavg*=0.993569, r_mart=163.019, r_aus1=2.1564, r_fer1=0, r_aus2=13.017, r_fer2=0
17960: t=628.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15637, r_fer1=0, r_aus2=13.017, r_fer2=0
17980: t=629.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15633, r_fer1=0, r_aus2=13.0169, r_fer2=0
18000: t=630.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.1563, r_fer1=0, r_aus2=13.0169, r_fer2=0
18020: t=631.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15626, r_fer1=0, r_aus2=13.0168, r_fer2=0
18040: t=632.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15623, r_fer1=0, r_aus2=13.0168, r_fer2=0
18060: t=633.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.1562, r_fer1=0, r_aus2=13.0168, r_fer2=0
18080: t=634.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15616, r_fer1=0, r_aus2=13.0167, r_fer2=0
18100: t=635.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15613, r_fer1=0, r_aus2=13.0167, r_fer2=0
18120: t=636.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.1561, r_fer1=0, r_aus2=13.0167, r_fer2=0
18140: t=637.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15607, r_fer1=0, r_aus2=13.0166, r_fer2=0
18160: t=638.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15603, r_fer1=0, r_aus2=13.0166, r_fer2=0
18180: t=639.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.156, r_fer1=0, r_aus2=13.0165, r_fer2=0
18200: t=640.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15597, r_fer1=0, r_aus2=13.0165, r_fer2=0
18220: t=641.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15594, r_fer1=0, r_aus2=13.0165, r_fer2=0
18240: t=642.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15591, r_fer1=0, r_aus2=13.0164, r_fer2=0
18260: t=643.000, cavg*=0.99357, r_mart=163.019, r_aus1=2.15588, r_fer1=0, r_aus2=13.0164, r_fer2=0
18280: t=644.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15585, r_fer1=0, r_aus2=13.0164, r_fer2=0
18300: t=645.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15582, r_fer1=0, r_aus2=13.0163, r_fer2=0
18320: t=646.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15579, r_fer1=0, r_aus2=13.0163, r_fer2=0
18340: t=647.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15576, r_fer1=0, r_aus2=13.0163, r_fer2=0
18360: t=648.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15573, r_fer1=0, r_aus2=13.0162, r_fer2=0
18380: t=649.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.1557, r_fer1=0, r_aus2=13.0162, r_fer2=0
18400: t=650.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15568, r_fer1=0, r_aus2=13.0162, r_fer2=0
18420: t=651.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15565, r_fer1=0, r_aus2=13.0161, r_fer2=0
18440: t=652.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15562, r_fer1=0, r_aus2=13.0161, r_fer2=0
18460: t=653.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15559, r_fer1=0, r_aus2=13.0161, r_fer2=0
18480: t=654.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15557, r_fer1=0, r_aus2=13.0161, r_fer2=0
18500: t=655.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15554, r_fer1=0, r_aus2=13.016, r_fer2=0
18520: t=656.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15551, r_fer1=0, r_aus2=13.016, r_fer2=0
18540: t=657.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15549, r_fer1=0, r_aus2=13.016, r_fer2=0
18560: t=658.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15546, r_fer1=0, r_aus2=13.0159, r_fer2=0
18580: t=659.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15543, r_fer1=0, r_aus2=13.0159, r_fer2=0
18600: t=660.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15541, r_fer1=0, r_aus2=13.0159, r_fer2=0
18620: t=661.000, cavg*=0.993571, r_mart=163.019, r_aus1=2.15538, r_fer1=0, r_aus2=13.0158, r_fer2=0
18640: t=662.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15536, r_fer1=0, r_aus2=13.0158, r_fer2=0
18660: t=663.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15533, r_fer1=0, r_aus2=13.0158, r_fer2=0
18680: t=664.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15531, r_fer1=0, r_aus2=13.0158, r_fer2=0
18700: t=665.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15529, r_fer1=0, r_aus2=13.0157, r_fer2=0
18720: t=666.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15526, r_fer1=0, r_aus2=13.0157, r_fer2=0
18740: t=667.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15524, r_fer1=0, r_aus2=13.0157, r_fer2=0
18760: t=668.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15521, r_fer1=0, r_aus2=13.0157, r_fer2=0
18780: t=669.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15519, r_fer1=0, r_aus2=13.0156, r_fer2=0
18800: t=670.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15517, r_fer1=0, r_aus2=13.0156, r_fer2=0
18820: t=671.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15514, r_fer1=0, r_aus2=13.0156, r_fer2=0
18840: t=672.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15512, r_fer1=0, r_aus2=13.0156, r_fer2=0
18860: t=673.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.1551, r_fer1=0, r_aus2=13.0155, r_fer2=0
18880: t=674.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15508, r_fer1=0, r_aus2=13.0155, r_fer2=0
18900: t=675.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15506, r_fer1=0, r_aus2=13.0155, r_fer2=0
18920: t=676.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15503, r_fer1=0, r_aus2=13.0155, r_fer2=0
18940: t=677.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15501, r_fer1=0, r_aus2=13.0154, r_fer2=0
18960: t=678.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15499, r_fer1=0, r_aus2=13.0154, r_fer2=0
18980: t=679.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15497, r_fer1=0, r_aus2=13.0154, r_fer2=0
19000: t=680.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15495, r_fer1=0, r_aus2=13.0154, r_fer2=0
19020: t=681.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15493, r_fer1=0, r_aus2=13.0153, r_fer2=0
19040: t=682.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15491, r_fer1=0, r_aus2=13.0153, r_fer2=0
19060: t=683.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15489, r_fer1=0, r_aus2=13.0153, r_fer2=0
19080: t=684.000, cavg*=0.993572, r_mart=163.019, r_aus1=2.15487, r_fer1=0, r_aus2=13.0153, r_fer2=0
19100: t=685.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15485, r_fer1=0, r_aus2=13.0152, r_fer2=0
19120: t=686.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15483, r_fer1=0, r_aus2=13.0152, r_fer2=0
19140: t=687.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15481, r_fer1=0, r_aus2=13.0152, r_fer2=0
19160: t=688.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15479, r_fer1=0, r_aus2=13.0152, r_fer2=0
19180: t=689.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15477, r_fer1=0, r_aus2=13.0152, r_fer2=0
19200: t=690.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15475, r_fer1=0, r_aus2=13.0151, r_fer2=0
19220: t=691.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15473, r_fer1=0, r_aus2=13.0151, r_fer2=0
19240: t=692.000, cavg*=0.993573, r_mart=163.019, r_aus1=2.15472, r_fer1=0, r_aus2=13.0151, r_fer2=0
